Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddress
1426630,19-Jun-19,Maryland,Baltimore,400 block of E 27th St,0,0,"400 block of E 27th St, Baltimore, Maryland"
1426618,19-Jun-19,Delaware,Bridgeville,Meadowlark Dr,0,0,"Meadowlark Dr, Bridgeville, Delaware"
1433969,19-Jun-19,Alabama,Holt,Jack Warner Pkwy,0,0,"Jack Warner Pkwy, Holt, Alabama"
1426363,19-Jun-19,Massachusetts,Lawrence,75 Manchester St,1,0,"75 Manchester St, Lawrence, Massachusetts"
1427355,19-Jun-19,Massachusetts,Springfield,Marble St,0,0,"Marble St, Springfield, Massachusetts"
1427327,19-Jun-19,New Hampshire,Dover,Labrador Ln,0,0,"Labrador Ln, Dover, New Hampshire"
1426466,19-Jun-19,Connecticut,Stamford,Southwood Dr,0,0,"Southwood Dr, Stamford, Connecticut"
1427319,19-Jun-19,Massachusetts,Brockton,58 Forest Rd,0,0,"58 Forest Rd, Brockton, Massachusetts"
1426433,19-Jun-19,North Carolina,Woodleaf,Woodleaf Rd,0,0,"Woodleaf Rd, Woodleaf, North Carolina"
1427262,19-Jun-19,Massachusetts,Boston,1150 Blue Hill Ave,0,0,"1150 Blue Hill Ave, Boston, Massachusetts"
1426380,18-Jun-19,Massachusetts,Boston,Columbus Ave and Centre St,0,0,"Columbus Ave and Centre St, Boston, Massachusetts"
1425612,18-Jun-19,Mississippi,Tupelo,S Green St,0,0,"S Green St, Tupelo, Mississippi"
1426138,18-Jun-19,Kentucky,Mayfield,702 W Lee St,1,0,"702 W Lee St, Mayfield, Kentucky"
1427113,18-Jun-19,Alabama,Athens,11000 block Neely Rd,0,0,"11000 block Neely Rd, Athens, Alabama"
1427042,18-Jun-19,California,Santa Maria,4869 S Bradley Rd,0,0,"4869 S Bradley Rd, Santa Maria, California"
1429468,18-Jun-19,Ohio,Westlake,Bassett Rd and Detroit Rd,0,0,"Bassett Rd and Detroit Rd, Westlake, Ohio"
1434564,18-Jun-19,Delaware,Wilmington,1100 block of W 4th St,0,0,"1100 block of W 4th St, Wilmington, Delaware"
1427906,18-Jun-19,Virginia,Charlottesville,500 block of Harris Rd,0,0,"500 block of Harris Rd, Charlottesville, Virginia"
1434963,18-Jun-19,Florida,Englewood,170 W Green St,0,1,"170 W Green St, Englewood, Florida"
1426140,18-Jun-19,Florida,Tallahassee,2500 block of W Tennessee St,0,0,"2500 block of W Tennessee St, Tallahassee, Florida"
1426946,18-Jun-19,Virginia,Chesapeake,Hickory Ridge Rd,0,0,"Hickory Ridge Rd, Chesapeake, Virginia"
1427681,18-Jun-19,Texas,Killeen,1900 block of Fleetwood Dr,1,0,"1900 block of Fleetwood Dr, Killeen, Texas"
1425247,18-Jun-19,North Carolina,Williamston,Wynn Rd,0,0,"Wynn Rd, Williamston, North Carolina"
1427209,18-Jun-19,Oklahoma,Tulsa,E 15th St and S Sheridan Rd,1,0,"E 15th St and S Sheridan Rd, Tulsa, Oklahoma"
1426097,18-Jun-19,Virginia,Newport News,4400 block of Baughman Ct,0,0,"4400 block of Baughman Ct, Newport News, Virginia"
1425660,18-Jun-19,Tennessee,Clarksville,208 Caldwell Dr,0,1,"208 Caldwell Dr, Clarksville, Tennessee"
1426145,18-Jun-19,Illinois,Aurora,N Lincoln Ave and E New York St,0,0,"N Lincoln Ave and E New York St, Aurora, Illinois"
1425614,18-Jun-19,Tennessee,Ten Mile,Indian Shadows Dr,0,0,"Indian Shadows Dr, Ten Mile, Tennessee"
1425130,18-Jun-19,New Jersey,Newark,921 S 20th St,0,0,"921 S 20th St, Newark, New Jersey"
1425877,18-Jun-19,Maryland,Kensington,10724 Shaftesbury St,1,0,"10724 Shaftesbury St, Kensington, Maryland"
1484616,18-Jun-19,South Carolina,Hollywood,4406 SC 174,0,0,"4406 SC 174, Hollywood, South Carolina"
1428715,18-Jun-19,Maryland,Brooklyn (Brooklyn Park),MD 2 and 9th Ave,0,0,"MD 2 and 9th Ave, Brooklyn (Brooklyn Park), Maryland"
1429770,18-Jun-19,Wisconsin,Milwaukee,N 45th St and W Concordia Ave,1,0,"N 45th St and W Concordia Ave, Milwaukee, Wisconsin"
1425851,18-Jun-19,Indiana,Kokomo,E Broadway St and N Purdum St,0,0,"E Broadway St and N Purdum St, Kokomo, Indiana"
1427338,18-Jun-19,New Hampshire,Portsmouth,Maplewood Ave and Deer St,0,0,"Maplewood Ave and Deer St, Portsmouth, New Hampshire"
1427331,18-Jun-19,New Hampshire,Rochester,77 Winter St,0,0,"77 Winter St, Rochester, New Hampshire"
1427323,18-Jun-19,New Hampshire,Newington,97 Gosling Rd,0,0,"97 Gosling Rd, Newington, New Hampshire"
1428879,18-Jun-19,New York,Amsterdam,169 Rector Rd,0,0,"169 Rector Rd, Amsterdam, New York"
1426358,18-Jun-19,Massachusetts,New Bedford,75 N 6th St,0,0,"75 N 6th St, New Bedford, Massachusetts"
1426420,18-Jun-19,Wisconsin,Beloit,2000 block of Cobblestone Ct,0,0,"2000 block of Cobblestone Ct, Beloit, Wisconsin"
1425686,17-Jun-19,Nebraska,Lincoln,1400 block of Peach St,0,0,"1400 block of Peach St, Lincoln, Nebraska"
1425671,17-Jun-19,Nebraska,Lincoln,1600 block of N 58th St,0,0,"1600 block of N 58th St, Lincoln, Nebraska"
1435261,17-Jun-19,Arkansas,Hot Springs National Park (Hot Springs),311 Ranch Estates Rd,0,0,"311 Ranch Estates Rd, Hot Springs National Park (Hot Springs), Arkansas"
1426275,17-Jun-19,Wyoming,Cody,183 N Fork Hwy,0,1,"183 N Fork Hwy, Cody, Wyoming"
1425506,17-Jun-19,Virginia,Richmond,621 S Belvidere St,0,0,"621 S Belvidere St, Richmond, Virginia"
1425520,17-Jun-19,Michigan,Ferndale,8 Mile Rd and Fair St,0,0,"8 Mile Rd and Fair St, Ferndale, Michigan"
1428695,17-Jun-19,District of Columbia,Washington,1100 block of 19th St NE,0,0,"1100 block of 19th St NE, Washington, District of Columbia"
1424586,17-Jun-19,New Jersey,New Brunswick,56 Paterson St,0,0,"56 Paterson St, New Brunswick, New Jersey"
1424582,17-Jun-19,Pennsylvania,Allentown,300 block of Liberty St,0,0,"300 block of Liberty St, Allentown, Pennsylvania"
1427750,17-Jun-19,Pennsylvania,Lemoyne,210 Cumberland Rd,0,0,"210 Cumberland Rd, Lemoyne, Pennsylvania"
1423979,17-Jun-19,District of Columbia,Washington,5700 block of Blaine St NE,0,0,"5700 block of Blaine St NE, Washington, District of Columbia"
1426023,17-Jun-19,Florida,Gainesville,I-75 and Williston Rd,0,0,"I-75 and Williston Rd, Gainesville, Florida"
1424357,17-Jun-19,Texas,Houston,3701 Louisiana St,0,1,"3701 Louisiana St, Houston, Texas"
1426846,17-Jun-19,Florida,Cantonment,Lake Dr,0,0,"Lake Dr, Cantonment, Florida"
1424268,17-Jun-19,Massachusetts,Boston,30 Gayland St,0,0,"30 Gayland St, Boston, Massachusetts"
1424235,17-Jun-19,Illinois,Rockford,200 block of N Madison St,0,0,"200 block of N Madison St, Rockford, Illinois"
1425136,17-Jun-19,New Jersey,Newark,Parkhurst St and Pennsylvania Ave,0,0,"Parkhurst St and Pennsylvania Ave, Newark, New Jersey"
1425896,17-Jun-19,Maryland,Glen Burnie,Crain Highway,0,0,"Crain Highway, Glen Burnie, Maryland"
1423976,17-Jun-19,District of Columbia,Washington,1800 block of 2nd St NE,0,0,"1800 block of 2nd St NE, Washington, District of Columbia"
1431871,17-Jun-19,Ohio,Cleveland (South Euclid),4040 Mayfield Rd,0,0,"4040 Mayfield Rd, Cleveland (South Euclid), Ohio"
1425818,17-Jun-19,Massachusetts,Boston,36 Winston Rd,0,0,"36 Winston Rd, Boston, Massachusetts"
1425804,17-Jun-19,Massachusetts,New Bedford,Bullard St,0,0,"Bullard St, New Bedford, Massachusetts"
1423780,16-Jun-19,Massachusetts,Brockton,Nessralla Dr,0,0,"Nessralla Dr, Brockton, Massachusetts"
1425533,16-Jun-19,Colorado,Boulder,1600 block of Yellow Pine Ave,0,0,"1600 block of Yellow Pine Ave, Boulder, Colorado"
1423734,16-Jun-19,Missouri,Saint Louis,212 S Tucker Blvd,0,3,"212 S Tucker Blvd, Saint Louis, Missouri"
1425483,16-Jun-19,North Dakota,Bismarck,9th St,0,0,"9th St, Bismarck, North Dakota"
1424190,16-Jun-19,Arizona,Chino Valley,Perkinsville Road,1,0,"Perkinsville Road, Chino Valley, Arizona"
1425353,16-Jun-19,Oregon,Ontario,4000 block of Hyline Dr,0,1,"4000 block of Hyline Dr, Ontario, Oregon"
1424702,16-Jun-19,Iowa,Dubuque,2400 block of White St,0,1,"2400 block of White St, Dubuque, Iowa"
1425409,16-Jun-19,Kentucky,Fordsville,Kelly Cemetery Ln,0,0,"Kelly Cemetery Ln, Fordsville, Kentucky"
1426053,16-Jun-19,Florida,Summerfield,8000 block of SE 131st Place,0,0,"8000 block of SE 131st Place, Summerfield, Florida"
1432138,16-Jun-19,Florida,Gainesville,SW 23rd Terrace and SW 27th Ave,0,1,"SW 23rd Terrace and SW 27th Ave, Gainesville, Florida"
1424266,16-Jun-19,Massachusetts,Boston,20 Milton Ave,0,0,"20 Milton Ave, Boston, Massachusetts"
1424211,16-Jun-19,New Jersey,Saddle River (Upper Saddle River),N/A,0,0,"N/A, Saddle River (Upper Saddle River), New Jersey"
2131346,16-Jun-19,Michigan,Muskegon,1800 block of Nevada St,1,0,"1800 block of Nevada St, Muskegon, Michigan"
1425057,16-Jun-19,Florida,Orlando,6509 Hazeltine National Dr,0,0,"6509 Hazeltine National Dr, Orlando, Florida"
1425033,16-Jun-19,Florida,Wildwood,SR 44,0,0,"SR 44, Wildwood, Florida"
1430721,16-Jun-19,New York,Bronx,1581 Watson Ave,0,0,"1581 Watson Ave, Bronx, New York"
1423974,16-Jun-19,Florida,Melbourne,1996 Irene Summerford Way,0,0,"1996 Irene Summerford Way, Melbourne, Florida"
1424019,16-Jun-19,Florida,Ocala,3900 block of NE 14th St,0,0,"3900 block of NE 14th St, Ocala, Florida"
1423808,16-Jun-19,Ohio,Akron,E Exchange St and S Arlington St,1,1,"E Exchange St and S Arlington St, Akron, Ohio"
1423859,16-Jun-19,Massachusetts,Lawrence,353 Elm St,0,0,"353 Elm St, Lawrence, Massachusetts"
1426315,15-Jun-19,Minnesota,Sartell,900 block of 7th St N,0,1,"900 block of 7th St N, Sartell, Minnesota"
1443810,15-Jun-19,Nebraska,Omaha,435 N 25th St,0,0,"435 N 25th St, Omaha, Nebraska"
1424802,15-Jun-19,Louisiana,West Monroe,3000 block of Caples Rd,0,0,"3000 block of Caples Rd, West Monroe, Louisiana"
1436713,15-Jun-19,Michigan,Milan (Augusta Twp),Mckean Rd and Judd Rd,0,1,"Mckean Rd and Judd Rd, Milan (Augusta Twp), Michigan"
1424666,15-Jun-19,Texas,Waco,N 4th St and Herring Ave,0,0,"N 4th St and Herring Ave, Waco, Texas"
1425387,15-Jun-19,Pennsylvania,Bethlehem,N New St and E Sakon Pl,0,0,"N New St and E Sakon Pl, Bethlehem, Pennsylvania"
1423301,15-Jun-19,New Jersey,South Orange,407 Valley St,0,0,"407 Valley St, South Orange, New Jersey"
1613077,15-Jun-19,Florida,Ponte Vedra Beach,2400 Palm Valley Rd,0,0,"2400 Palm Valley Rd, Ponte Vedra Beach, Florida"
1423406,15-Jun-19,Florida,Jacksonville,9200 block of Lem Turner Rd,0,1,"9200 block of Lem Turner Rd, Jacksonville, Florida"
1424311,15-Jun-19,Kansas,Andover,400 block of W 10th St,0,1,"400 block of W 10th St, Andover, Kansas"
1424709,15-Jun-19,Tennessee,Nashville,1200 block of 14th Ave S,0,0,"1200 block of 14th Ave S, Nashville, Tennessee"
1423484,15-Jun-19,Indiana,Merrillville,7000 block of Fillmore Dr,0,0,"7000 block of Fillmore Dr, Merrillville, Indiana"
1424597,15-Jun-19,Maryland,Baltimore,700 block of Light St,0,0,"700 block of Light St, Baltimore, Maryland"
1462400,15-Jun-19,Illinois,Chicago,90th St and Austin Ave,0,0,"90th St and Austin Ave, Chicago, Illinois"
1424001,15-Jun-19,Delaware,Smyrna,DE 1,0,0,"DE 1, Smyrna, Delaware"
1431894,15-Jun-19,Delaware,Wilmington,1100 block of W 5th St,0,0,"1100 block of W 5th St, Wilmington, Delaware"
1423915,15-Jun-19,Washington,Seattle,7th St and Union St,0,1,"7th St and Union St, Seattle, Washington"
1423688,15-Jun-19,New Hampshire,Belmont,98 South Rd,1,0,"98 South Rd, Belmont, New Hampshire"
1425813,15-Jun-19,Massachusetts,Stoughton,15 Sharon St,0,0,"15 Sharon St, Stoughton, Massachusetts"
1422628,15-Jun-19,Oklahoma,Tulsa,4401 S Memorial Dr,1,1,"4401 S Memorial Dr, Tulsa, Oklahoma"
1426435,15-Jun-19,North Dakota,Tioga,N/A,0,0,"N/A, Tioga, North Dakota"
1422640,15-Jun-19,Pennsylvania,Philadelphia,2200 block of Ridge Ave,1,0,"2200 block of Ridge Ave, Philadelphia, Pennsylvania"
1422906,14-Jun-19,Indiana,Fort Wayne,Lima Rd and Fernhill Ave,0,0,"Lima Rd and Fernhill Ave, Fort Wayne, Indiana"
1422253,14-Jun-19,Georgia,Gainesville,Mountain Ridge Rd,0,0,"Mountain Ridge Rd, Gainesville, Georgia"
1423536,14-Jun-19,Utah,Hurricane,S 3400 W,0,0,"S 3400 W, Hurricane, Utah"
1422170,14-Jun-19,New Jersey,Trenton,100 block of Walnut Ave,0,0,"100 block of Walnut Ave, Trenton, New Jersey"
1425293,14-Jun-19,Pennsylvania,Greensburg,450 S Main St,0,0,"450 S Main St, Greensburg, Pennsylvania"
1422236,14-Jun-19,Pennsylvania,Homestead,100 block of E 16th St,0,1,"100 block of E 16th St, Homestead, Pennsylvania"
1422384,14-Jun-19,Wisconsin,Milwaukee (West Allis),1500 block of S 56th St,1,0,"1500 block of S 56th St, Milwaukee (West Allis), Wisconsin"
1421768,14-Jun-19,Florida,Fort Myers,10770 Clear Lake Loop,0,3,"10770 Clear Lake Loop, Fort Myers, Florida"
1421997,14-Jun-19,Louisiana,Morgan City (Bayou Vista),US 90,0,0,"US 90, Morgan City (Bayou Vista), Louisiana"
1422286,14-Jun-19,Colorado,Grand Junction,2400 block of Jack Creek Rd,0,1,"2400 block of Jack Creek Rd, Grand Junction, Colorado"
1422308,14-Jun-19,Missouri,Winston,28309 US-69,0,2,"28309 US-69, Winston, Missouri"
1425950,14-Jun-19,Pennsylvania,Bethlehem,Cheryl Dr,0,0,"Cheryl Dr, Bethlehem, Pennsylvania"
1423000,14-Jun-19,Illinois,Mount Sterling,400 Block of E Chestnut St,1,1,"400 Block of E Chestnut St, Mount Sterling, Illinois"
1432003,14-Jun-19,Florida,Delray Beach,Federal Hwy,0,0,"Federal Hwy, Delray Beach, Florida"
1422927,14-Jun-19,Florida,Sorrento,31000 block of Co Rd 437,0,1,"31000 block of Co Rd 437, Sorrento, Florida"
1422554,14-Jun-19,California,Corona,480 N. McKinley St,1,2,"480 N. McKinley St, Corona, California"
1422475,14-Jun-19,Nevada,Las Vegas,2839 W Sahara Ave,0,1,"2839 W Sahara Ave, Las Vegas, Nevada"
1458089,14-Jun-19,Colorado,Grand Junction,2400 block of Jack Creek Rd,0,1,"2400 block of Jack Creek Rd, Grand Junction, Colorado"
1421610,13-Jun-19,Maine,Lewiston,486 Main St,0,0,"486 Main St, Lewiston, Maine"
1421113,13-Jun-19,Maryland,Rockville,5465 Randolph Rd,1,0,"5465 Randolph Rd, Rockville, Maryland"
1421844,13-Jun-19,South Carolina,Simpsonville,Eastcrest Dr,0,1,"Eastcrest Dr, Simpsonville, South Carolina"
1423137,13-Jun-19,Iowa,Davenport,1300 Main St,0,0,"1300 Main St, Davenport, Iowa"
1422178,13-Jun-19,New Jersey,Newark,Pennsylvania Ave and Parkhurst St,0,0,"Pennsylvania Ave and Parkhurst St, Newark, New Jersey"
1422075,13-Jun-19,New Jersey,Atlantic City,1700 Marmora Ave,0,0,"1700 Marmora Ave, Atlantic City, New Jersey"
1427836,13-Jun-19,Michigan,Flat Rock,I-275 and Will Carleton Rd,0,0,"I-275 and Will Carleton Rd, Flat Rock, Michigan"
1421730,13-Jun-19,New Jersey,Westfield,641 Willow Grove Rd,0,0,"641 Willow Grove Rd, Westfield, New Jersey"
1422317,13-Jun-19,Texas,Goliad,W Franklin St and S Mt Auburn St,1,1,"W Franklin St and S Mt Auburn St, Goliad, Texas"
1421963,13-Jun-19,North Carolina,Denver,422 NC-16 Business,0,1,"422 NC-16 Business, Denver, North Carolina"
1421529,13-Jun-19,Arkansas,Little Rock,4601 W 16th St,3,0,"4601 W 16th St, Little Rock, Arkansas"
1425076,13-Jun-19,Georgia,Athens,Florida Ave,0,0,"Florida Ave, Athens, Georgia"
1421811,13-Jun-19,Florida,Tallahassee,Gaile Ave and Crawfordville Rd,0,0,"Gaile Ave and Crawfordville Rd, Tallahassee, Florida"
1421791,13-Jun-19,Florida,Homosassa,6885 S Suncoast Blvd,0,0,"6885 S Suncoast Blvd, Homosassa, Florida"
1421779,13-Jun-19,New York,Niagara Falls,1114 17th St,0,0,"1114 17th St, Niagara Falls, New York"
1427329,13-Jun-19,Texas,Willow City,15000 block of TX-16,0,0,"15000 block of TX-16, Willow City, Texas"
1422415,13-Jun-19,Massachusetts,Boston,191 Summer St,0,0,"191 Summer St, Boston, Massachusetts"
1422411,13-Jun-19,Massachusetts,Fall River,Lawton St,0,0,"Lawton St, Fall River, Massachusetts"
1421619,13-Jun-19,Massachusetts,Boston,Melnea Cass Blvd and Massachusetts Ave,0,0,"Melnea Cass Blvd and Massachusetts Ave, Boston, Massachusetts"
1424887,12-Jun-19,Texas,Burnet,1200 block of Co Rd 134,0,0,"1200 block of Co Rd 134, Burnet, Texas"
1456951,12-Jun-19,Connecticut,Waterbury,Hamilton Ave,0,0,"Hamilton Ave, Waterbury, Connecticut"
1424790,12-Jun-19,California,Hollister,4th St and Westside Blvd,0,0,"4th St and Westside Blvd, Hollister, California"
1422243,12-Jun-19,Illinois,Kankakee,E Station St and S Wildwood Ave,0,0,"E Station St and S Wildwood Ave, Kankakee, Illinois"
1420635,12-Jun-19,New York,New Rochelle,110 Washington Ave,0,0,"110 Washington Ave, New Rochelle, New York"
1424554,12-Jun-19,Pennsylvania,Wilkes Barre,Penrose St,0,0,"Penrose St, Wilkes Barre, Pennsylvania"
1421049,12-Jun-19,Arizona,Mesa,Broadway Rd and Country Club Dr,0,1,"Broadway Rd and Country Club Dr, Mesa, Arizona"
1421993,12-Jun-19,Louisiana,Houma (Bayou Blue),3500 block of Bayou Blue Rd,0,0,"3500 block of Bayou Blue Rd, Houma (Bayou Blue), Louisiana"
1420259,12-Jun-19,West Virginia,Cowen,3600 block of Williams River Rd,0,0,"3600 block of Williams River Rd, Cowen, West Virginia"
1430858,12-Jun-19,Pennsylvania,Avella,Front St,0,0,"Front St, Avella, Pennsylvania"
1424059,12-Jun-19,South Carolina,Aiken,900 block of Horry St NE,0,0,"900 block of Horry St NE, Aiken, South Carolina"
1421796,12-Jun-19,Delaware,Dover,100 block of Willis Rd,0,0,"100 block of Willis Rd, Dover, Delaware"
1421059,12-Jun-19,New York,Staten Island,158 South Ave,0,1,"158 South Ave, Staten Island, New York"
1421714,12-Jun-19,South Carolina,Orangeburg,901 Corona Dr,0,0,"901 Corona Dr, Orangeburg, South Carolina"
1421709,12-Jun-19,Illinois,Peotone,120th Ave,0,0,"120th Ave, Peotone, Illinois"
1477734,12-Jun-19,Pennsylvania,Emmaus,500 block of North St,0,0,"500 block of North St, Emmaus, Pennsylvania"
1421241,12-Jun-19,Georgia,Macon,100 block of Avalon Rd,1,0,"100 block of Avalon Rd, Macon, Georgia"
1421634,12-Jun-19,Rhode Island,Providence,Jastram St,0,0,"Jastram St, Providence, Rhode Island"
1425747,12-Jun-19,Tennessee,Nashville,Buchanan St and Dr DB Todd Jr Blvd,0,1,"Buchanan St and Dr DB Todd Jr Blvd, Nashville, Tennessee"
1421615,12-Jun-19,Massachusetts,Brockton,1012 Main St,0,0,"1012 Main St, Brockton, Massachusetts"
1420918,11-Jun-19,Ohio,Youngstown,34 New York Ave,0,0,"34 New York Ave, Youngstown, Ohio"
1420892,11-Jun-19,South Carolina,Vance,Old Number Six Hwy,0,0,"Old Number Six Hwy, Vance, South Carolina"
1422296,11-Jun-19,New York,Romulus,N/A,0,0,"N/A, Romulus, New York"
1422263,11-Jun-19,Illinois,Kankakee,310 N Entrance Ave,0,0,"310 N Entrance Ave, Kankakee, Illinois"
1423115,11-Jun-19,North Carolina,Durham,600 block of Fernway Ave,0,0,"600 block of Fernway Ave, Durham, North Carolina"
1514949,11-Jun-19,New York,Monticello,Forestburg Rd,0,0,"Forestburg Rd, Monticello, New York"
1419609,11-Jun-19,New Jersey,Absecon,112 S New York Rd,0,0,"112 S New York Rd, Absecon, New Jersey"
1422171,11-Jun-19,New Jersey,Trenton,200 block of Hewitt St,0,0,"200 block of Hewitt St, Trenton, New Jersey"
1420449,11-Jun-19,Connecticut,Bridgeport,Central Ave and Deacon St,0,0,"Central Ave and Deacon St, Bridgeport, Connecticut"
1420447,11-Jun-19,Iowa,Davenport,Pineacre Ave and E Locust St,0,0,"Pineacre Ave and E Locust St, Davenport, Iowa"
1424406,11-Jun-19,Tennessee,Memphis,St Elmo Ave,0,0,"St Elmo Ave, Memphis, Tennessee"
1420314,11-Jun-19,Florida,Tallahassee,N Monroe St and Graves Rd,0,0,"N Monroe St and Graves Rd, Tallahassee, Florida"
1419466,11-Jun-19,South Carolina,Pickens,Allgood Bridge Rd,1,0,"Allgood Bridge Rd, Pickens, South Carolina"
1419463,11-Jun-19,South Carolina,Sumter,Whites Mill Rd,0,0,"Whites Mill Rd, Sumter, South Carolina"
1473755,11-Jun-19,New Mexico,Aztec,County Rd 3323,0,0,"County Rd 3323, Aztec, New Mexico"
1419806,11-Jun-19,Iowa,Indianola,N/A,0,0,"N/A, Indianola, Iowa"
1424085,11-Jun-19,North Carolina,Asheboro,Danny Bell Rd,0,0,"Danny Bell Rd, Asheboro, North Carolina"
1420120,11-Jun-19,Maryland,Annapolis,1100 block of Madison St,0,0,"1100 block of Madison St, Annapolis, Maryland"
1424038,11-Jun-19,Georgia,Athens,Barnett Shoals Rd,0,0,"Barnett Shoals Rd, Athens, Georgia"
1421139,11-Jun-19,Maryland,Baltimore,E Madison St,0,0,"E Madison St, Baltimore, Maryland"
1421136,11-Jun-19,Maryland,Hagerstown,17612 Valley Mall Rd,0,0,"17612 Valley Mall Rd, Hagerstown, Maryland"
1422473,11-Jun-19,Massachusetts,Greenfield,Laurel St,0,0,"Laurel St, Greenfield, Massachusetts"
1419928,11-Jun-19,Kansas,Clearwater,100 block of S Byers Ave,0,1,"100 block of S Byers Ave, Clearwater, Kansas"
1419276,10-Jun-19,Ohio,Ashland,1423 Cleveland Rd,1,1,"1423 Cleveland Rd, Ashland, Ohio"
1615774,10-Jun-19,Nevada,Elko,Douglas St,0,0,"Douglas St, Elko, Nevada"
1421456,10-Jun-19,Georgia,Thomasville,15187 US-19 S,0,0,"15187 US-19 S, Thomasville, Georgia"
1420525,10-Jun-19,Wisconsin,Madison,N Stoughton Rd and E Washington Ave,0,0,"N Stoughton Rd and E Washington Ave, Madison, Wisconsin"
1418956,10-Jun-19,Maine,Westbrook,Brackett St and Cross St,0,0,"Brackett St and Cross St, Westbrook, Maine"
1420408,10-Jun-19,Georgia,Cumming,Gran Forest Dr,0,1,"Gran Forest Dr, Cumming, Georgia"
1418896,10-Jun-19,Minnesota,Minneapolis,424 Hennepin Ave,1,1,"424 Hennepin Ave, Minneapolis, Minnesota"
1420335,10-Jun-19,Michigan,Taylor,9633 Pickwick Cir E,0,0,"9633 Pickwick Cir E, Taylor, Michigan"
1420328,10-Jun-19,Michigan,Battle Creek,1100 block of E Columbia Ave,0,0,"1100 block of E Columbia Ave, Battle Creek, Michigan"
1425223,10-Jun-19,District of Columbia,Washington,1900 block of Benning Rd NE,0,0,"1900 block of Benning Rd NE, Washington, District of Columbia"
1419475,10-Jun-19,Indiana,Indianapolis,N/A,0,0,"N/A, Indianapolis, Indiana"
1418837,10-Jun-19,Oklahoma,Lawton,6300 block of NW Maple Ave,1,0,"6300 block of NW Maple Ave, Lawton, Oklahoma"
1419553,10-Jun-19,West Virginia,Braxton (county),N/A,0,0,"N/A, Braxton (county), West Virginia"
1421753,10-Jun-19,Florida,Jupiter,Casa Cir,0,0,"Casa Cir, Jupiter, Florida"
1419355,10-Jun-19,Florida,Port Charlotte,21200 block of Burkhart Dr,0,0,"21200 block of Burkhart Dr, Port Charlotte, Florida"
1773073,10-Jun-19,Maryland,Baltimore,2400 block of W Lexington St,0,0,"2400 block of W Lexington St, Baltimore, Maryland"
1419536,10-Jun-19,Washington,Renton,2307 NE 4th St,1,0,"2307 NE 4th St, Renton, Washington"
1418951,10-Jun-19,Massachusetts,Brockton,Echo St and Vesey St,0,0,"Echo St and Vesey St, Brockton, Massachusetts"
1419923,10-Jun-19,Massachusetts,Brockton,Main St and Grove St,0,0,"Main St and Grove St, Brockton, Massachusetts"
